Indexcd,Trddt,Clsindex,Retindex
300,2017/2/13,3436.275,0.006676
300,2017/2/14,3435.804,-0.000137
300,2017/2/15,3421.713,-0.004101
300,2017/2/16,3440.933,0.005617
300,2017/2/17,3421.442,-0.005664
300,2017/2/20,3471.393,0.014599
300,2017/2/21,3482.823,0.003293
300,2017/2/22,3489.757,0.001991
300,2017/2/23,3473.324,-0.004709
300,2017/2/24,3473.852,0.000152
300,2017/2/27,3446.223,-0.007953
300,2017/2/28,3452.81,0.001911
300,2017/3/1,3458.438,0.00163
300,2017/3/2,3435.096,-0.006749
300,2017/3/3,3427.863,-0.002106
300,2017/3/6,3446.484,0.005432
300,2017/3/7,3453.956,0.002168
300,2017/3/8,3448.731,-0.001513
300,2017/3/9,3426.944,-0.006317
300,2017/3/10,3427.892,0.000277
300,2017/3/13,3458.098,0.008812
300,2017/3/14,3456.693,-0.000406
300,2017/3/15,3463.644,0.002011
300,2017/3/16,3481.507,0.005157
300,2017/3/17,3445.805,-0.010255
300,2017/3/20,3449.613,0.001105
300,2017/3/21,3466.347,0.004851
300,2017/3/22,3450.05,-0.004701
300,2017/3/23,3461.978,0.003457
300,2017/3/24,3489.6,0.007979
300,2017/3/27,3478.039,-0.003313
300,2017/3/28,3469.809,-0.002366
300,2017/3/29,3465.193,-0.00133
300,2017/3/30,3436.758,-0.008206
300,2017/3/31,3456.046,0.005612
300,2017/4/5,3503.893,0.013844
300,2017/4/6,3514.047,0.002898
300,2017/4/7,3517.463,0.000972
300,2017/4/10,3505.139,-0.003504
300,2017/4/11,3517.328,0.003477
300,2017/4/12,3509.439,-0.002243
300,2017/4/13,3514.566,0.001461
300,2017/4/14,3486.505,-0.007984
300,2017/4/17,3479.942,-0.001882
300,2017/4/18,3462.743,-0.004942
300,2017/4/19,3445.876,-0.004871
300,2017/4/20,3461.548,0.004548
300,2017/4/21,3466.787,0.001513
300,2017/4/24,3431.259,-0.010248
300,2017/4/25,3440.974,0.002831
300,2017/4/26,3445.183,0.001223
300,2017/4/27,3446.72,0.000446
300,2017/4/28,3439.753,-0.002021
300,2017/5/2,3426.577,-0.003831
300,2017/5/3,3413.128,-0.003925
300,2017/5/4,3404.386,-0.002561
300,2017/5/5,3382.55,-0.006414
300,2017/5/8,3358.813,-0.007017
300,2017/5/9,3352.532,-0.00187
300,2017/5/10,3337.701,-0.004424
300,2017/5/11,3356.646,0.005676
300,2017/5/12,3385.379,0.00856
300,2017/5/15,3399.194,0.004081
300,2017/5/16,3428.649,0.008665
300,2017/5/17,3409.966,-0.005449
300,2017/5/18,3398.113,-0.003476
300,2017/5/19,3403.849,0.001688
300,2017/5/22,3411.239,0.002171
300,2017/5/23,3424.194,0.003798
300,2017/5/24,3424.167,-0.000008
300,2017/5/25,3485.658,0.017958
300,2017/5/26,3480.434,-0.001499
300,2017/5/31,3492.885,0.003577
300,2017/6/1,3497.738,0.001389
300,2017/6/2,3486.507,-0.003211
300,2017/6/5,3468.754,-0.005092
300,2017/6/6,3492.882,0.006956
300,2017/6/7,3533.872,0.011735
300,2017/6/8,3560.979,0.007671
300,2017/6/9,3576.17,0.004266
300,2017/6/12,3574.389,-0.000498
300,2017/6/13,3582.267,0.002204
300,2017/6/14,3535.299,-0.013111
300,2017/6/15,3528.793,-0.00184
300,2017/6/16,3518.761,-0.002843
300,2017/6/19,3553.665,0.009919
300,2017/6/20,3546.494,-0.002018
300,2017/6/21,3587.955,0.011691
300,2017/6/22,3590.343,0.000666
300,2017/6/23,3622.883,0.009063
300,2017/6/26,3668.092,0.012479
300,2017/6/27,3674.715,0.001806
300,2017/6/28,3646.167,-0.007769
300,2017/6/29,3668.828,0.006215
300,2017/6/30,3666.798,-0.000553
300,2017/7/3,3650.846,-0.00435
300,2017/7/4,3619.984,-0.008453
300,2017/7/5,3659.68,0.010966
300,2017/7/6,3660.097,0.000114
300,2017/7/7,3655.929,-0.001139
300,2017/7/10,3653.687,-0.000613
300,2017/7/11,3670.809,0.004686
300,2017/7/12,3658.824,-0.003265
300,2017/7/13,3686.921,0.007679
300,2017/7/14,3703.094,0.004387
300,2017/7/17,3663.557,-0.010677
300,2017/7/18,3667.181,0.000989
300,2017/7/19,3729.747,0.017061
300,2017/7/20,3747.884,0.004863
300,2017/7/21,3728.598,-0.005146
300,2017/7/24,3743.469,0.003988
300,2017/7/25,3719.559,-0.006387
300,2017/7/26,3705.388,-0.00381
300,2017/7/27,3712.195,0.001837
300,2017/7/28,3721.891,0.002612
300,2017/7/31,3737.873,0.004294
300,2017/8/1,3770.383,0.008697
300,2017/8/2,3760.852,-0.002528
300,2017/8/3,3727.826,-0.008782
300,2017/8/4,3707.58,-0.005431
300,2017/8/7,3726.795,0.005183
300,2017/8/8,3732.213,0.001454
300,2017/8/9,3731.044,-0.000313
300,2017/8/10,3715.921,-0.004053
300,2017/8/11,3647.35,-0.018453
300,2017/8/14,3694.683,0.012977
300,2017/8/15,3706.057,0.003078
300,2017/8/16,3701.421,-0.001251
300,2017/8/17,3721.277,0.005364
300,2017/8/18,3724.675,0.000913
300,2017/8/21,3740.994,0.004381
300,2017/8/22,3752.298,0.003022
300,2017/8/23,3756.088,0.00101
300,2017/8/24,3734.646,-0.005709
300,2017/8/25,3795.754,0.016362
300,2017/8/28,3842.712,0.012371
300,2017/8/29,3834.538,-0.002127
300,2017/8/30,3834.3,-0.000062
300,2017/8/31,3822.093,-0.003184
300,2017/9/1,3830.538,0.00221
300,2017/9/4,3845.616,0.003936
300,2017/9/5,3857.046,0.002972
300,2017/9/6,3849.45,-0.001969
300,2017/9/7,3829.871,-0.005086
300,2017/9/8,3825.99,-0.001013
300,2017/9/11,3825.645,-0.00009
300,2017/9/12,3837.934,0.003212
300,2017/9/13,3842.606,0.001217
300,2017/9/14,3829.955,-0.003292
300,2017/9/15,3831.296,0.00035
300,2017/9/18,3843.143,0.003092
300,2017/9/19,3832.116,-0.002869
300,2017/9/20,3842.435,0.002693
300,2017/9/21,3837.818,-0.001202
300,2017/9/22,3837.73,-0.000023
300,2017/9/25,3817.791,-0.005196
300,2017/9/26,3820.782,0.000783
300,2017/9/27,3821.2,0.000109
300,2017/9/28,3822.539,0.00035
300,2017/9/29,3836.501,0.003653
300,2017/10/9,3882.208,0.011914
300,2017/10/10,3889.864,0.001972
300,2017/10/11,3902.687,0.003297
300,2017/10/12,3912.954,0.002631
300,2017/10/13,3921.002,0.002057
300,2017/10/16,3913.446,-0.001927
300,2017/10/17,3913.069,-0.000096
300,2017/10/18,3944.163,0.007946
300,2017/10/19,3931.249,-0.003274
300,2017/10/20,3926.852,-0.001118
300,2017/10/23,3930.798,0.001005
300,2017/10/24,3959.395,0.007275
300,2017/10/25,3976.949,0.004434
300,2017/10/26,3993.575,0.004181
300,2017/10/27,4021.968,0.00711
300,2017/10/30,4009.722,-0.003045
300,2017/10/31,4006.718,-0.000749
300,2017/11/1,3996.622,-0.00252
300,2017/11/2,3997.134,0.000128
300,2017/11/3,3992.698,-0.00111
300,2017/11/6,4020.89,0.007061
300,2017/11/7,4054.247,0.008296
300,2017/11/8,4048.006,-0.001539
300,2017/11/9,4075.9,0.006891
300,2017/11/10,4111.911,0.008835
300,2017/11/13,4128.073,0.003931
300,2017/11/14,4099.351,-0.006958
300,2017/11/15,4073.67,-0.006265
300,2017/11/16,4105.012,0.007694
300,2017/11/17,4120.851,0.003858
300,2017/11/20,4143.833,0.005577
300,2017/11/21,4217.702,0.017826
300,2017/11/22,4227.567,0.002339
300,2017/11/23,4102.397,-0.029608
300,2017/11/24,4104.203,0.00044
300,2017/11/27,4049.948,-0.013219
300,2017/11/28,4055.823,0.001451
300,2017/11/29,4053.753,-0.00051
300,2017/11/30,4006.099,-0.011756
300,2017/12/1,3998.137,-0.001987
300,2017/12/4,4018.857,0.005182
300,2017/12/5,4040.17,0.005303
300,2017/12/6,4015.821,-0.006027
300,2017/12/7,3971.057,-0.011147
300,2017/12/8,4003.379,0.008139
300,2017/12/11,4069.5,0.016516
300,2017/12/12,4016.016,-0.013143
300,2017/12/13,4050.093,0.008485
300,2017/12/14,4026.152,-0.005911
300,2017/12/15,3980.856,-0.01125
300,2017/12/18,3985.291,0.001114
300,2017/12/19,4035.329,0.012556
300,2017/12/20,4030.49,-0.001199
300,2017/12/21,4067.849,0.009269
300,2017/12/22,4054.598,-0.003257
300,2017/12/25,4041.54,-0.003221
300,2017/12/26,4053.622,0.002989
300,2017/12/27,3991.207,-0.015397
300,2017/12/28,4018.897,0.006938
300,2017/12/29,4030.855,0.002975
300,2018/1/2,4087.401,0.014028
300,2018/1/3,4111.392,0.005869
300,2018/1/4,4128.812,0.004237
300,2018/1/5,4138.751,0.002407
300,2018/1/8,4160.159,0.005173
300,2018/1/9,4189.298,0.007004
300,2018/1/10,4207.813,0.00442
300,2018/1/11,4205.586,-0.000529
300,2018/1/12,4225.001,0.004616
300,2018/1/15,4225.239,0.000056
300,2018/1/16,4258.473,0.007866
300,2018/1/17,4248.116,-0.002432
300,2018/1/18,4271.417,0.005485
300,2018/1/19,4285.395,0.003272
300,2018/1/22,4336.597,0.011948
300,2018/1/23,4382.613,0.010611
300,2018/1/24,4389.885,0.001659
300,2018/1/25,4365.079,-0.005651
300,2018/1/26,4381.3,0.003716
300,2018/1/29,4302.018,-0.018096
300,2018/1/30,4256.102,-0.010673
300,2018/1/31,4275.899,0.004651
300,2018/2/1,4245.898,-0.007016
300,2018/2/2,4271.233,0.005967
300,2018/2/5,4274.146,0.000682
300,2018/2/6,4148.886,-0.029306
300,2018/2/7,4050.497,-0.023715
300,2018/2/8,4012.047,-0.009493
300,2018/2/9,3840.653,-0.04272
300,2018/2/12,3890.105,0.012876
300,2018/2/13,3935.632,0.011703
300,2018/2/14,3966.961,0.00796
300,2018/2/22,4052.733,0.021622
300,2018/2/23,4071.089,0.004529
300,2018/2/26,4118.419,0.011626
300,2018/2/27,4058.981,-0.014432
300,2018/2/28,4023.642,-0.008706
300,2018/3/1,4049.086,0.006324
300,2018/3/2,4016.461,-0.008057
300,2018/3/5,4018.097,0.000407
300,2018/3/6,4066.565,0.012062
300,2018/3/7,4036.654,-0.007355
300,2018/3/8,4077.6,0.010144
300,2018/3/9,4108.865,0.007668
300,2018/3/12,4127.666,0.004576
300,2018/3/13,4091.253,-0.008822
300,2018/3/14,4073.345,-0.004377
300,2018/3/15,4096.163,0.005602
300,2018/3/16,4056.423,-0.009702
300,2018/3/19,4074.248,0.004394
300,2018/3/20,4077.704,0.000848
300,2018/3/21,4061.05,-0.004084
300,2018/3/22,4020.349,-0.010022
300,2018/3/23,3904.936,-0.028707
300,2018/3/26,3879.893,-0.006413
300,2018/3/27,3913.269,0.008602
300,2018/3/28,3842.715,-0.018029
300,2018/3/29,3894.05,0.013359
300,2018/3/30,3898.498,0.001142
300,2018/4/2,3886.919,-0.00297
300,2018/4/3,3862.48,-0.006287
300,2018/4/4,3854.863,-0.001972
300,2018/4/9,3852.929,-0.000502
300,2018/4/10,3927.173,0.019269
300,2018/4/11,3938.343,0.002844
300,2018/4/12,3898.635,-0.010082
300,2018/4/13,3871.144,-0.007051
300,2018/4/16,3808.863,-0.016089
300,2018/4/17,3748.641,-0.015811
300,2018/4/18,3766.282,0.004706
300,2018/4/19,3811.843,0.012097
300,2018/4/20,3760.854,-0.013376
300,2018/4/23,3766.326,0.001455
300,2018/4/24,3843.489,0.020488
300,2018/4/25,3828.702,-0.003847
300,2018/4/26,3755.494,-0.019121
300,2018/4/27,3756.876,0.000368
300,2018/5/2,3763.646,0.001802
300,2018/5/3,3793,0.007799
300,2018/5/4,3774.598,-0.004852
300,2018/5/7,3834.188,0.015787
300,2018/5/8,3878.677,0.011603
300,2018/5/9,3871.615,-0.001821
300,2018/5/10,3893.057,0.005538
300,2018/5/11,3872.838,-0.005194
300,2018/5/14,3909.293,0.009413
300,2018/5/15,3924.097,0.003787
300,2018/5/16,3892.844,-0.007964
300,2018/5/17,3864.051,-0.007396
300,2018/5/18,3903.064,0.010096
300,2018/5/21,3921.242,0.004657
300,2018/5/22,3906.208,-0.003834
300,2018/5/23,3854.582,-0.013216
300,2018/5/24,3827.217,-0.007099
300,2018/5/25,3816.498,-0.002801
300,2018/5/28,3833.26,0.004392
300,2018/5/29,3804.009,-0.007631
300,2018/5/30,3723.372,-0.021198
300,2018/5/31,3802.376,0.021218
300,2018/6/1,3770.589,-0.00836
300,2018/6/4,3807.578,0.00981
300,2018/6/5,3845.316,0.009911
300,2018/6/6,3837.351,-0.002071
300,2018/6/7,3831.013,-0.001652
300,2018/6/8,3779.616,-0.013416
300,2018/6/11,3779.982,0.000097
300,2018/6/12,3825.953,0.012162
300,2018/6/13,3788.339,-0.009831
300,2018/6/14,3773.365,-0.003953
300,2018/6/15,3753.434,-0.005282
300,2018/6/19,3621.117,-0.035252
300,2018/6/20,3635.444,0.003957
300,2018/6/21,3592.965,-0.011685
300,2018/6/22,3608.905,0.004436
300,2018/6/25,3560.478,-0.013419
300,2018/6/26,3531.111,-0.008248
300,2018/6/27,3459.262,-0.020347
300,2018/6/28,3423.526,-0.010331
300,2018/6/29,3510.985,0.025546
300,2018/7/2,3407.964,-0.029342
300,2018/7/3,3409.28,0.000386
300,2018/7/4,3363.747,-0.013356
300,2018/7/5,3342.438,-0.006335
300,2018/7/6,3365.123,0.006787
300,2018/7/9,3459.184,0.027952
300,2018/7/10,3467.515,0.002408
300,2018/7/11,3407.53,-0.017299
300,2018/7/12,3481.056,0.021578
300,2018/7/13,3492.69,0.003342
300,2018/7/16,3472.086,-0.005899
300,2018/7/17,3449.377,-0.00654
300,2018/7/18,3431.323,-0.005234
300,2018/7/19,3428.343,-0.000868
300,2018/7/20,3492.894,0.018829
300,2018/7/23,3525.75,0.009407
300,2018/7/24,3581.706,0.015871
300,2018/7/25,3577.752,-0.001104
300,2018/7/26,3536.246,-0.011601
300,2018/7/27,3521.227,-0.004247
300,2018/7/30,3515.079,-0.001746
300,2018/7/31,3517.657,0.000733
300,2018/8/1,3447.388,-0.019976
300,2018/8/2,3370.958,-0.02217
300,2018/8/3,3315.284,-0.016516
300,2018/8/6,3273.273,-0.012672
300,2018/8/7,3368.869,0.029205
300,2018/8/8,3314.508,-0.016136
300,2018/8/9,3397.53,0.025048
300,2018/8/10,3405.019,0.002204
300,2018/8/13,3390.344,-0.00431
300,2018/8/14,3372.914,-0.005141
300,2018/8/15,3291.976,-0.023996
300,2018/8/16,3276.728,-0.004632
300,2018/8/17,3229.62,-0.014377
300,2018/8/20,3267.25,0.011652
300,2018/8/21,3326.649,0.01818
300,2018/8/22,3307.954,-0.00562
300,2018/8/23,3320.026,0.003649
300,2018/8/24,3325.335,0.001599
300,2018/8/27,3406.573,0.02443
300,2018/8/28,3400.171,-0.001879
300,2018/8/29,3386.574,-0.003999
300,2018/8/30,3351.094,-0.010477
300,2018/8/31,3334.504,-0.004951
300,2018/9/3,3321.825,-0.003802
300,2018/9/4,3363.898,0.012666
300,2018/9/5,3298.141,-0.019548
300,2018/9/6,3262.881,-0.010691
300,2018/9/7,3277.644,0.004525
300,2018/9/10,3230.068,-0.014515
300,2018/9/11,3224.212,-0.001813
300,2018/9/12,3202.025,-0.006881
300,2018/9/13,3236.566,0.010787
300,2018/9/14,3242.09,0.001707
300,2018/9/17,3204.922,-0.011464
300,2018/9/18,3269.432,0.020128
300,2018/9/19,3312.482,0.013167
300,2018/9/20,3310.126,-0.000711
300,2018/9/21,3410.486,0.030319
300,2018/9/25,3379.804,-0.008996
300,2018/9/26,3417.241,0.011077
300,2018/9/27,3403.59,-0.003995
300,2018/9/28,3438.865,0.010364
300,2018/10/8,3290.899,-0.043028
300,2018/10/9,3288.691,-0.000671
300,2018/10/10,3281.598,-0.002157
300,2018/10/11,3124.114,-0.04799
300,2018/10/12,3170.726,0.01492
300,2018/10/15,3126.452,-0.013963
300,2018/10/16,3100.974,-0.008149
300,2018/10/17,3118.246,0.00557
300,2018/10/18,3044.392,-0.023684
300,2018/10/19,3134.945,0.029744
300,2018/10/22,3270.273,0.043168
300,2018/10/23,3183.426,-0.026556
300,2018/10/24,3188.202,0.0015
300,2018/10/25,3194.308,0.001915
300,2018/10/26,3173.635,-0.006472
300,2018/10/29,3076.889,-0.030484
300,2018/10/30,3110.26,0.010846
300,2018/10/31,3153.823,0.014006
300,2018/11/1,3177.034,0.00736
300,2018/11/2,3290.245,0.035634
300,2018/11/5,3262.835,-0.008331
300,2018/11/6,3243.15,-0.006033
300,2018/11/7,3221.91,-0.006549
300,2018/11/8,3212.774,-0.002836
300,2018/11/9,3167.444,-0.014109
300,2018/11/12,3205.141,0.011901
300,2018/11/13,3237.382,0.010059
300,2018/11/14,3204.943,-0.01002
300,2018/11/15,3242.372,0.011679
300,2018/11/16,3257.673,0.004719
300,2018/11/19,3294.603,0.011336
300,2018/11/20,3218.408,-0.023127
300,2018/11/21,3226.492,0.002512
300,2018/11/22,3214.427,-0.003739
300,2018/11/23,3143.475,-0.022073
300,2018/11/26,3141.243,-0.00071
300,2018/11/27,3137.241,-0.001274
300,2018/11/28,3178.933,0.013289
300,2018/11/29,3137.654,-0.012985
300,2018/11/30,3172.69,0.011166
300,2018/12/3,3260.95,0.027819
300,2018/12/4,3267.709,0.002073
300,2018/12/5,3252.004,-0.004806
300,2018/12/6,3181.673,-0.021627
300,2018/12/7,3181.565,-0.000034
300,2018/12/10,3144.763,-0.011567
300,2018/12/11,3159.816,0.004787
300,2018/12/12,3170.609,0.003416
300,2018/12/13,3219.692,0.015481
300,2018/12/14,3165.911,-0.016704
300,2018/12/17,3161.197,-0.001489
300,2018/12/18,3128.427,-0.010366
300,2018/12/19,3091.126,-0.011923
300,2018/12/20,3067.417,-0.00767
300,2018/12/21,3029.395,-0.012395
300,2018/12/24,3038.198,0.002906
300,2018/12/25,3017.282,-0.006884
300,2018/12/26,3002.033,-0.005054
300,2018/12/27,2990.506,-0.00384
300,2018/12/28,3010.654,0.006737
300,2019/1/2,2969.535,-0.013658
300,2019/1/3,2964.842,-0.00158
300,2019/1/4,3035.874,0.023958
300,2019/1/7,3054.303,0.00607
300,2019/1/8,3047.704,-0.002161
300,2019/1/9,3078.476,0.010097
300,2019/1/10,3072.686,-0.001881
300,2019/1/11,3094.778,0.00719
300,2019/1/14,3067.785,-0.008722
300,2019/1/15,3127.99,0.019625
300,2019/1/16,3128.652,0.000212
300,2019/1/17,3111.417,-0.005509
300,2019/1/18,3168.174,0.018242
300,2019/1/21,3185.636,0.005512
300,2019/1/22,3143.317,-0.013284
300,2019/1/23,3141.053,-0.00072
300,2019/1/24,3158.782,0.005644
300,2019/1/25,3184.47,0.008132
300,2019/1/28,3183.778,-0.000217
300,2019/1/29,3193.97,0.003201
300,2019/1/30,3168.483,-0.00798
300,2019/1/31,3201.633,0.010462
300,2019/2/1,3247.397,0.014294
300,2019/2/11,3306.472,0.018191
300,2019/2/12,3330.335,0.007217
300,2019/2/13,3397.028,0.020026
300,2019/2/14,3402.14,0.001505
300,2019/2/15,3338.705,-0.018646
300,2019/2/18,3445.745,0.03206
300,2019/2/19,3439.608,-0.001781
300,2019/2/20,3451.927,0.003582
300,2019/2/21,3442.706,-0.002671
300,2019/2/22,3520.118,0.022486
300,2019/2/25,3729.483,0.059477
300,2019/2/26,3684.693,-0.01201
300,2019/2/27,3678.392,-0.00171
300,2019/2/28,3669.37,-0.002453
300,2019/3/1,3749.714,0.021896
300,2019/3/4,3794.104,0.011838
300,2019/3/5,3816.013,0.005774
300,2019/3/6,3848.09,0.008406
300,2019/3/7,3808.85,-0.010197
300,2019/3/8,3657.579,-0.039716
300,2019/3/11,3729.955,0.019788
300,2019/3/12,3755.352,0.006809
300,2019/3/13,3724.194,-0.008297
300,2019/3/14,3698.486,-0.006903
300,2019/3/15,3745.005,0.012578
300,2019/3/18,3851.748,0.028503
300,2019/3/19,3833.963,-0.004617
300,2019/3/20,3835.44,0.000385
300,2019/3/21,3836.891,0.000378
300,2019/3/22,3833.801,-0.000805
300,2019/3/25,3742.825,-0.02373
300,2019/3/26,3700.439,-0.011325
300,2019/3/27,3743.388,0.011606
300,2019/3/28,3728.395,-0.004005
300,2019/3/29,3872.341,0.038608
300,2019/4/1,3973.928,0.026234
300,2019/4/2,3971.285,-0.000665
300,2019/4/3,4022.157,0.01281
300,2019/4/4,4062.231,0.009963
300,2019/4/8,4057.229,-0.001231
300,2019/4/9,4075.43,0.004486
300,2019/4/10,4085.847,0.002556
300,2019/4/11,3997.578,-0.021604
300,2019/4/12,3988.617,-0.002242
300,2019/4/15,3975.524,-0.003283
300,2019/4/16,4085.789,0.027736
300,2019/4/17,4087.24,0.000355
300,2019/4/18,4072.075,-0.00371
300,2019/4/19,4120.608,0.011918
300,2019/4/22,4025.611,-0.023054
300,2019/4/23,4019.005,-0.001641
300,2019/4/24,4030.089,0.002758
300,2019/4/25,3941.816,-0.021903
300,2019/4/26,3889.275,-0.013329
300,2019/4/29,3900.334,0.002843
300,2019/4/30,3913.211,0.003302
300,2019/5/6,3684.617,-0.058416
300,2019/5/7,3720.668,0.009784
300,2019/5/8,3667.457,-0.014301
300,2019/5/9,3599.7,-0.018475
300,2019/5/10,3730.451,0.036323
300,2019/5/13,3668.726,-0.016546
300,2019/5/14,3645.15,-0.006426
300,2019/5/15,3727.092,0.02248
300,2019/5/16,3743.963,0.004527
300,2019/5/17,3648.761,-0.025428
300,2019/5/20,3617.792,-0.008488
300,2019/5/21,3666.776,0.01354
300,2019/5/22,3649.38,-0.004744
300,2019/5/23,3583.965,-0.017925
300,2019/5/24,3593.914,0.002776
300,2019/5/27,3637.197,0.012043
300,2019/5/28,3672.26,0.00964
300,2019/5/29,3663.909,-0.002274
300,2019/5/30,3641.183,-0.006203
300,2019/5/31,3629.789,-0.003129
300,2019/6/3,3632.013,0.000613
300,2019/6/4,3598.467,-0.009236
300,2019/6/5,3597.105,-0.000378
300,2019/6/6,3564.678,-0.009015
300,2019/6/10,3610.744,0.012923
300,2019/6/11,3719.276,0.030058
300,2019/6/12,3691.096,-0.007577
300,2019/6/13,3685.393,-0.001545
300,2019/6/14,3654.88,-0.008279
300,2019/6/17,3654.825,-0.000015
300,2019/6/18,3667.619,0.003501
300,2019/6/19,3715.938,0.013174
300,2019/6/20,3828.518,0.030297
300,2019/6/21,3833.938,0.001416
300,2019/6/24,3841.266,0.001911
300,2019/6/25,3801.31,-0.010402
300,2019/6/26,3794.331,-0.001836
300,2019/6/27,3834.817,0.01067
300,2019/6/28,3825.587,-0.002407
300,2019/7/1,3935.812,0.028813
300,2019/7/2,3937.169,0.000345
300,2019/7/3,3893.534,-0.011083
300,2019/7/4,3873.102,-0.005248
300,2019/7/5,3893.202,0.00519
300,2019/7/8,3802.79,-0.023223
300,2019/7/9,3793.13,-0.00254
300,2019/7/10,3786.739,-0.001685
300,2019/7/11,3785.221,-0.000401
300,2019/7/12,3808.731,0.006211
300,2019/7/15,3824.188,0.004058
300,2019/7/16,3806.845,-0.004535
300,2019/7/17,3804.638,-0.00058
300,2019/7/18,3768.402,-0.009524
300,2019/7/19,3807.955,0.010496
300,2019/7/22,3781.683,-0.006899
300,2019/7/23,3789.914,0.002177
300,2019/7/24,3819.832,0.007894
300,2019/7/25,3851.066,0.008177
300,2019/7/26,3858.569,0.001948
300,2019/7/29,3854.27,-0.001114
300,2019/7/30,3870.318,0.004164
300,2019/7/31,3835.359,-0.009033
300,2019/8/1,3803.469,-0.008315
300,2019/8/2,3747.438,-0.014732
300,2019/8/5,3675.688,-0.019146
300,2019/8/6,3636.329,-0.010708
300,2019/8/7,3621.431,-0.004097
300,2019/8/8,3669.294,0.013217
300,2019/8/9,3633.53,-0.009747
300,2019/8/12,3699.105,0.018047
300,2019/8/13,3665.751,-0.009017
300,2019/8/14,3682.401,0.004542
300,2019/8/15,3694.001,0.00315
300,2019/8/16,3710.539,0.004477
300,2019/8/19,3791.095,0.02171
300,2019/8/20,3787.732,-0.000887
300,2019/8/21,3781.758,-0.001577
300,2019/8/22,3793.506,0.003106
300,2019/8/23,3820.864,0.007212
300,2019/8/26,3765.91,-0.014383
300,2019/8/27,3816.946,0.013552
300,2019/8/28,3802.584,-0.003763
300,2019/8/29,3790.187,-0.00326
300,2019/8/30,3799.586,0.00248
300,2019/9/2,3848.32,0.012826
300,2019/9/3,3853.611,0.001375
300,2019/9/4,3886.001,0.008405
300,2019/9/5,3925.323,0.010119
300,2019/9/6,3948.508,0.005907
300,2019/9/9,3972.948,0.00619
300,2019/9/10,3959.265,-0.003444
300,2019/9/11,3930.1,-0.007366
300,2019/9/12,3972.38,0.010758
300,2019/9/16,3957.715,-0.003692
300,2019/9/17,3891.221,-0.016801
300,2019/9/18,3910.084,0.004848
300,2019/9/19,3924.382,0.003657
300,2019/9/20,3935.651,0.002872
300,2019/9/23,3890.662,-0.011431
300,2019/9/24,3901.076,0.002677
300,2019/9/25,3870.984,-0.007714
300,2019/9/26,3841.139,-0.00771
300,2019/9/27,3852.653,0.002998
300,2019/9/30,3814.528,-0.009896
300,2019/10/8,3837.679,0.006069
300,2019/10/9,3843.239,0.001449
300,2019/10/10,3874.639,0.00817
300,2019/10/11,3911.725,0.009571
300,2019/10/14,3953.241,0.010613
300,2019/10/15,3936.25,-0.004298
300,2019/10/16,3922.685,-0.003446
300,2019/10/17,3925.222,0.000647
300,2019/10/18,3869.378,-0.014227
300,2019/10/21,3880.84,0.002962
300,2019/10/22,3895.881,0.003876
300,2019/10/23,3871.085,-0.006365
300,2019/10/24,3870.668,-0.000108
300,2019/10/25,3896.792,0.006749
300,2019/10/28,3926.585,0.007646
300,2019/10/29,3910.226,-0.004166
300,2019/10/30,3891.226,-0.004859
300,2019/10/31,3886.752,-0.00115
300,2019/11/1,3952.387,0.016887
300,2019/11/4,3978.122,0.006511
300,2019/11/5,4002.813,0.006207
300,2019/11/6,3984.882,-0.00448
300,2019/11/7,3991.875,0.001755
300,2019/11/8,3973.011,-0.004726
300,2019/11/11,3902.978,-0.017627
300,2019/11/12,3903.689,0.000182
300,2019/11/13,3899.981,-0.00095
300,2019/11/14,3905.857,0.001507
300,2019/11/15,3877.089,-0.007365
300,2019/11/18,3907.929,0.007954
300,2019/11/19,3947.039,0.010008
300,2019/11/20,3907.864,-0.009925
300,2019/11/21,3889.598,-0.004674
300,2019/11/22,3849.995,-0.010182
300,2019/11/25,3878.206,0.007328
300,2019/11/26,3891.653,0.003467
300,2019/11/27,3875.619,-0.00412
300,2019/11/28,3862.303,-0.003436
300,2019/11/29,3828.671,-0.008708
300,2019/12/2,3836.059,0.00193
300,2019/12/3,3851.087,0.003918
300,2019/12/4,3849.819,-0.000329
300,2019/12/5,3879.364,0.007674
300,2019/12/6,3902.385,0.005934
300,2019/12/9,3895.447,-0.001778
300,2019/12/10,3900.384,0.001267
300,2019/12/11,3902.749,0.000606
300,2019/12/12,3891.024,-0.003004
300,2019/12/13,3968.221,0.01984
300,2019/12/16,3987.546,0.00487
300,2019/12/17,4041.8,0.013606
300,2019/12/18,4032.783,-0.002231
300,2019/12/19,4027.149,-0.001397
300,2019/12/20,4017.253,-0.002457
300,2019/12/23,3967.096,-0.012485
300,2019/12/24,3992.958,0.006519
300,2019/12/25,3990.867,-0.000524
300,2019/12/26,4025.988,0.0088
300,2019/12/27,4022.028,-0.000984
300,2019/12/30,4081.633,0.01482
300,2019/12/31,4096.582,0.003663
300,2020/1/2,4152.241,0.013587
300,2020/1/3,4144.965,-0.001752
300,2020/1/6,4129.295,-0.00378
300,2020/1/7,4160.227,0.007491
300,2020/1/8,4112.317,-0.011516
300,2020/1/9,4164.37,0.012658
300,2020/1/10,4163.185,-0.000285
300,2020/1/13,4203.988,0.009801
300,2020/1/14,4189.886,-0.003354
300,2020/1/15,4166.734,-0.005526
